order_id,customer_id,order_date,payment_method,payment_status,total_amount,discount_applied,order_status
1594,1198,2025-04-14,Cash on Delivery,Success,2844.0,316.0,Delivered
1595,1689,2025-04-14,Easypaisa,Success,28661.5,1508.5,Delivered
1596,1825,2025-04-14,JazzCash,Success,2700.0,0.0,Delivered
1597,1991,2025-04-14,Cash on Delivery,Success,2178.0,242.0,Delivered
1598,59,2025-04-15,Cash on Delivery,Success,4080.0,0.0,Delivered
1599,283,2025-04-15,Cash on Delivery,Success,44440.0,0.0,Delivered
1600,398,2025-04-15,Cash on Delivery,Success,2642.0,168.0,Delivered
1601,861,2025-04-15,Cash on Delivery,Success,28150.0,0.0,Cancelled
1602,997,2025-04-15,Cash on Delivery,Success,14183.5,746.5,Delivered
1603,1462,2025-04-15,Cash on Delivery,Success,51763.5,746.5,Delivered
1604,103,2025-04-16,Cash on Delivery,Success,7664.0,336.0,Delivered
1605,448,2025-04-16,Easypaisa,Success,2530.0,0.0,Delivered
1606,1000,2025-04-16,Cash on Delivery,Success,4140.0,0.0,Returned
1607,1109,2025-04-16,Cash on Delivery,Success,531.0,59.0,Delivered
1608,1582,2025-04-16,Easypaisa,Success,107296.0,674.0,Delivered
1609,2159,2025-04-16,Cash on Delivery,Success,62110.0,0.0,Delivered
1610,2188,2025-04-16,Easypaisa,Success,39400.0,0.0,Delivered
1611,874,2025-04-17,Cash on Delivery,Success,2070.0,0.0,Delivered
1612,1109,2025-04-17,Cash on Delivery,Success,1444.0,76.0,Delivered
1613,1442,2025-04-17,Cash on Delivery,Success,93900.0,0.0,Returned
1614,1484,2025-04-17,Credit/Debit Card,Success,149948.5,23031.5,Delivered
1615,1841,2025-04-17,JazzCash,Success,1130.0,0.0,Delivered
1616,2411,2025-04-17,JazzCash,Success,12250.0,0.0,Returned
1617,750,2025-04-18,Easypaisa,Success,39400.0,0.0,Returned
1618,810,2025-04-18,Easypaisa,Success,270.0,0.0,Delivered
1619,1509,2025-04-18,Easypaisa,Success,25517.5,1402.5,Delivered
1620,1842,2025-04-18,Credit/Debit Card,Success,11944.0,2986.0,Delivered
1621,2053,2025-04-18,JazzCash,Success,63040.0,15760.0,Delivered
1622,2234,2025-04-18,Cash on Delivery,Success,110370.0,0.0,Returned
1623,539,2025-04-19,Cash on Delivery,Success,3021.0,159.0,Returned
1624,1104,2025-04-19,Cash on Delivery,Success,49606.0,8754.0,Delivered
1625,2149,2025-04-19,JazzCash,Success,1292.0,228.0,Delivered
1626,578,2025-04-20,Easypaisa,Success,47200.0,0.0,Delivered
1627,634,2025-04-20,Cash on Delivery,Success,540.0,60.0,Delivered
1628,1893,2025-04-20,Cash on Delivery,Success,3876.0,204.0,Delivered
1629,1996,2025-04-20,Credit/Debit Card,Success,50886.0,5654.0,Delivered
1630,2483,2025-04-20,Cash on Delivery,Success,14781.0,399.0,Delivered
1631,1198,2025-04-21,JazzCash,Success,2690.0,0.0,Delivered
1632,1368,2025-04-21,Cash on Delivery,Success,6055.0,505.0,Delivered
1633,1603,2025-04-21,Easypaisa,Success,2683.5,196.5,Delivered
1634,1883,2025-04-21,Cash on Delivery,Success,3876.0,204.0,Delivered
1635,272,2025-04-22,Easypaisa,Success,1596.0,84.0,Delivered
1636,844,2025-04-22,Cash on Delivery,Success,12958.0,682.0,Delivered
1637,860,2025-04-22,Cash on Delivery,Success,1350.0,0.0,Delivered
1638,1996,2025-04-22,Cash on Delivery,Success,82279.5,4470.5,Delivered
1639,2346,2025-04-22,Cash on Delivery,Success,39033.0,4337.0,Delivered
1640,2417,2025-04-22,Credit/Debit Card,Success,60620.0,0.0,Delivered
1641,2462,2025-04-22,Easypaisa,Success,28367.0,1493.0,Returned
1642,620,2025-04-23,Cash on Delivery,Success,53713.0,2827.0,Delivered
1643,902,2025-04-23,Cash on Delivery,Success,13050.0,0.0,Returned
1644,1209,2025-04-23,JazzCash,Success,71476.5,12613.5,Delivered
1645,1361,2025-04-23,Cash on Delivery,Success,17224.0,156.0,Delivered
1646,1461,2025-04-23,Credit/Debit Card,Success,58360.0,0.0,Delivered
1647,1588,2025-04-23,Easypaisa,Success,26742.5,1407.5,Delivered
1648,2462,2025-04-23,JazzCash,Success,58360.0,0.0,Delivered
1649,84,2025-04-24,Cash on Delivery,Success,30468.0,122.0,Delivered
1650,87,2025-04-24,Cash on Delivery,Success,179228.0,242.0,Delivered
1651,1198,2025-04-24,Cash on Delivery,Success,56855.0,35.0,Delivered
1652,945,2025-04-25,Cash on Delivery,Success,53713.0,2827.0,Delivered
1653,952,2025-04-25,Easypaisa,Success,35160.0,8790.0,Cancelled
1654,1427,2025-04-25,Easypaisa,Success,28367.0,1493.0,Delivered
1655,1634,2025-04-25,Cash on Delivery,Success,54775.0,2945.0,Delivered
1656,270,2025-04-26,Cash on Delivery,Success,35992.0,168.0,Delivered
1657,307,2025-04-26,JazzCash,Success,1759.5,310.5,Cancelled
1658,311,2025-04-26,Cash on Delivery,Success,93814.5,16555.5,Returned
1659,666,2025-04-26,Cash on Delivery,Success,43370.0,0.0,Returned
1660,710,2025-04-26,JazzCash,Success,12276.0,1364.0,Delivered
1661,816,2025-04-26,Cash on Delivery,Success,12250.0,0.0,Delivered
1662,1083,2025-04-26,Easypaisa,Success,6170.0,0.0,Delivered
1663,1417,2025-04-26,Cash on Delivery,Success,1680.0,0.0,Delivered
1664,1521,2025-04-26,Cash on Delivery,Success,1350.0,0.0,Returned
1665,1916,2025-04-26,Cash on Delivery,Success,139833.5,18526.5,Delivered
1666,2053,2025-04-26,Cash on Delivery,Success,2530.0,0.0,Cancelled
1667,2244,2025-04-26,Cash on Delivery,Success,1680.0,0.0,Returned
1668,2280,2025-04-26,Easypaisa,Success,2421.0,269.0,Delivered
1669,64,2025-04-27,JazzCash,Success,750.5,39.5,Delivered
1670,874,2025-04-27,JazzCash,Success,30310.0,0.0,Delivered
1671,1681,2025-04-27,Easypaisa,Failed,4424.0,316.0,Cancelled
1672,2354,2025-04-27,Cash on Delivery,Success,2277.0,253.0,Delivered
1673,826,2025-04-28,Cash on Delivery,Success,12690.5,2239.5,Delivered
1674,912,2025-04-28,JazzCash,Success,121197.5,5792.5,Delivered
1675,1592,2025-04-28,Cash on Delivery,Success,38780.0,1970.0,Delivered
1676,1624,2025-04-28,JazzCash,Success,2527.0,133.0,Delivered
1677,2088,2025-04-28,Cash on Delivery,Success,45992.0,408.0,Returned
1678,2140,2025-04-28,Easypaisa,Success,71610.0,0.0,Delivered
1679,78,2025-04-29,Cash on Delivery,Success,3460.0,0.0,Returned
1680,2294,2025-04-29,Cash on Delivery,Success,25890.0,0.0,Delivered
1681,221,2025-04-30,JazzCash,Success,7581.0,399.0,Delivered
1682,1520,2025-04-30,JazzCash,Success,32001.0,3209.0,Delivered
1683,1697,2025-04-30,JazzCash,Failed,69388.0,4232.0,Cancelled
1684,127,2025-05-01,Cash on Delivery,Success,3403.0,27.0,Delivered
1685,710,2025-05-01,Easypaisa,Success,27280.0,0.0,Delivered
1686,1354,2025-05-01,Cash on Delivery,Success,13105.0,1225.0,Delivered
1687,299,2025-05-02,JazzCash,Success,9616.0,234.0,Delivered
1688,384,2025-05-02,Cash on Delivery,Success,243.0,27.0,Delivered
1689,933,2025-05-02,Cash on Delivery,Success,3944.0,226.0,Delivered
1690,1741,2025-05-02,Cash on Delivery,Success,67342.0,998.0,Delivered
1691,1883,2025-05-02,Cash on Delivery,Success,331110.0,0.0,Delivered
1692,2165,2025-05-02,JazzCash,Success,17772.0,158.0,Delivered
1693,1423,2025-05-03,Cash on Delivery,Success,2888.0,152.0,Delivered
1694,1774,2025-05-03,JazzCash,Success,297.5,52.5,Delivered
1695,10,2025-05-04,JazzCash,Success,84640.0,0.0,Delivered
1696,270,2025-05-04,Cash on Delivery,Success,19010.0,0.0,Returned
1697,303,2025-05-04,Cash on Delivery,Success,110370.0,0.0,Delivered
1698,407,2025-05-04,Cash on Delivery,Success,60770.0,10200.0,Delivered
1699,668,2025-05-04,JazzCash,Success,7381.5,248.5,Cancelled
1700,924,2025-05-04,JazzCash,Success,3672.0,408.0,Delivered
1701,1296,2025-05-04,Easypaisa,Success,17518.0,632.0,Delivered
1702,1358,2025-05-04,Cash on Delivery,Success,1130.0,0.0,Delivered
1703,1399,2025-05-04,Easypaisa,Success,14330.0,0.0,Delivered
1704,1850,2025-05-04,Easypaisa,Success,28150.0,0.0,Delivered
1705,1953,2025-05-04,Cash on Delivery,Success,43370.0,0.0,Returned
1706,2289,2025-05-04,Easypaisa,Success,81645.0,4515.0,Cancelled
1707,1278,2025-05-05,Credit/Debit Card,Success,38088.0,4232.0,Delivered
1708,1492,2025-05-05,Cash on Delivery,Success,48059.0,8481.0,Delivered
1709,1557,2025-05-05,Cash on Delivery,Success,1080.0,270.0,Delivered
1710,1876,2025-05-05,Easypaisa,Success,115850.0,0.0,Delivered
1711,2298,2025-05-05,Easypaisa,Success,42320.0,0.0,Delivered
1712,761,2025-05-06,Cash on Delivery,Success,28170.0,3130.0,Delivered
1713,1135,2025-05-06,JazzCash,Success,700.0,0.0,Delivered
1714,2289,2025-05-06,Cash on Delivery,Success,3360.0,0.0,Delivered
1715,2302,2025-05-06,Cash on Delivery,Success,18086.0,84.0,Delivered
1716,87,2025-05-07,Cash on Delivery,Success,316975.5,16824.5,Delivered
1717,272,2025-05-07,Cash on Delivery,Success,41201.5,2168.5,Delivered
1718,488,2025-05-07,Cash on Delivery,Success,12276.0,1364.0,Delivered
1719,556,2025-05-07,Credit/Debit Card,Success,108547.0,5713.0,Delivered
1720,696,2025-05-07,Cash on Delivery,Success,3480.0,510.0,Delivered
1721,761,2025-05-07,Cash on Delivery,Success,35460.0,3940.0,Delivered
1722,1203,2025-05-07,Credit/Debit Card,Success,2080.0,0.0,Delivered
1723,361,2025-05-08,Cash on Delivery,Success,1147.5,202.5,Delivered
1724,459,2025-05-08,Easypaisa,Success,17010.0,0.0,Delivered
1725,538,2025-05-08,Cash on Delivery,Success,600.0,0.0,Delivered
1726,891,2025-05-08,Easypaisa,Success,60286.0,304.0,Delivered
1727,1024,2025-05-08,Cash on Delivery,Success,32447.0,253.0,Delivered
1728,1053,2025-05-08,Easypaisa,Success,1444.0,76.0,Delivered
1729,1587,2025-05-08,Cash on Delivery,Success,540.0,60.0,Delivered
1730,2142,2025-05-08,Cash on Delivery,Success,2830.5,39.5,Delivered
1731,628,2025-05-09,Cash on Delivery,Success,50670.0,5630.0,Delivered
1732,645,2025-05-09,Cash on Delivery,Success,305951.0,7979.0,Delivered
1733,873,2025-05-09,Cash on Delivery,Success,33986.5,483.5,Returned
1734,1462,2025-05-09,Cash on Delivery,Success,1700.0,0.0,Delivered
1735,1720,2025-05-09,Cash on Delivery,Success,332.5,17.5,Delivered
1736,1969,2025-05-09,JazzCash,Success,104804.0,11256.0,Delivered
1737,152,2025-05-10,Easypaisa,Success,27890.0,1610.0,Delivered
1738,432,2025-05-10,Easypaisa,Success,2593.5,416.5,Delivered
1739,536,2025-05-10,Cash on Delivery,Success,99630.5,11089.5,Delivered
1740,578,2025-05-10,Cash on Delivery,Success,12397.5,652.5,Delivered
1741,950,2025-05-10,Cash on Delivery,Success,1680.0,0.0,Delivered
1742,2346,2025-05-10,Cash on Delivery,Success,29043.0,1477.0,Delivered
1743,2435,2025-05-10,Cash on Delivery,Success,1350.0,0.0,Delivered
1744,567,2025-05-11,Cash on Delivery,Success,108190.0,0.0,Delivered
1745,707,2025-05-11,Cash on Delivery,Success,350.0,0.0,Returned
1746,1044,2025-05-11,Cash on Delivery,Success,13640.0,0.0,Delivered
1747,1179,2025-05-11,Cash on Delivery,Success,2652.0,468.0,Delivered
1748,1313,2025-05-11,Credit/Debit Card,Success,39400.0,0.0,Delivered
1749,1399,2025-05-11,Cash on Delivery,Success,33490.0,5910.0,Delivered
1750,1537,2025-05-11,Easypaisa,Failed,7568.5,691.5,Cancelled
1751,1044,2025-05-12,Credit/Debit Card,Success,243.0,27.0,Delivered
1752,1239,2025-05-12,Cash on Delivery,Success,2420.0,0.0,Delivered
1753,2124,2025-05-12,Credit/Debit Card,Success,671.5,118.5,Delivered
1754,764,2025-05-13,Cash on Delivery,Success,110702.5,17.5,Cancelled
1755,1122,2025-05-13,JazzCash,Success,13640.0,0.0,Delivered
1756,1828,2025-05-13,JazzCash,Success,2394.0,266.0,Delivered
1757,537,2025-05-14,Easypaisa,Success,57670.0,0.0,Delivered
1758,832,2025-05-14,Credit/Debit Card,Success,28661.5,1508.5,Delivered
1759,1320,2025-05-14,Cash on Delivery,Success,38088.0,4232.0,Cancelled
1760,70,2025-05-15,Cash on Delivery,Success,3160.0,0.0,Cancelled
1761,868,2025-05-15,Cash on Delivery,Success,3084.0,156.0,Returned
1762,1964,2025-05-15,Easypaisa,Success,31890.0,0.0,Delivered
1763,1519,2025-05-16,Cash on Delivery,Success,1200.0,0.0,Delivered
1764,138,2025-05-17,Cash on Delivery,Success,2957.5,52.5,Delivered
1765,140,2025-05-17,Cash on Delivery,Success,332.5,17.5,Delivered
1766,140,2025-05-17,Cash on Delivery,Success,28150.0,0.0,Delivered
1767,486,2025-05-17,Cash on Delivery,Success,91155.0,3835.0,Returned
1768,1074,2025-05-17,JazzCash,Success,15859.0,2031.0,Delivered
1769,1313,2025-05-17,Cash on Delivery,Success,135702.0,10318.0,Delivered
1770,1395,2025-05-17,Cash on Delivery,Success,540.0,60.0,Cancelled
1771,1712,2025-05-17,Credit/Debit Card,Success,5210.0,0.0,Delivered
1772,2290,2025-05-17,Cash on Delivery,Success,4356.0,484.0,Delivered
1773,2373,2025-05-17,Easypaisa,Failed,31520.0,7880.0,Cancelled
1774,327,2025-05-18,Cash on Delivery,Success,3132.0,118.0,Delivered
1775,861,2025-05-18,JazzCash,Success,122496.0,5654.0,Returned
1776,977,2025-05-18,Easypaisa,Success,1368.0,152.0,Delivered
1777,1186,2025-05-18,Cash on Delivery,Success,34716.5,13.5,Delivered
1778,1209,2025-05-18,Cash on Delivery,Success,43370.0,0.0,Returned
1779,1434,2025-05-18,Cash on Delivery,Success,41080.0,0.0,Delivered
1780,1939,2025-05-18,Easypaisa,Success,39677.5,4862.5,Delivered
1781,2197,2025-05-18,Cash on Delivery,Success,14930.0,0.0,Delivered
1782,2354,2025-05-18,Cash on Delivery,Success,24248.0,6062.0,Delivered
1783,639,2025-05-19,Cash on Delivery,Success,61470.0,0.0,Delivered
1784,893,2025-05-19,Cash on Delivery,Success,51782.0,1038.0,Delivered
1785,1398,2025-05-19,Cash on Delivery,Success,68865.5,3624.5,Delivered
1786,1561,2025-05-19,Cash on Delivery,Success,104265.0,11585.0,Delivered
1787,1821,2025-05-19,Cash on Delivery,Success,68609.0,7161.0,Delivered
1788,1881,2025-05-19,Credit/Debit Card,Success,5052.0,208.0,Delivered
1789,82,2025-05-20,Cash on Delivery,Success,5817.0,173.0,Returned
1790,442,2025-05-20,Cash on Delivery,Success,84341.5,5318.5,Delivered
1791,1186,2025-05-20,JazzCash,Success,43370.0,0.0,Delivered
1792,1561,2025-05-20,Cash on Delivery,Success,3460.0,0.0,Delivered
1793,2020,2025-05-20,JazzCash,Success,58506.5,103.5,Delivered
1794,37,2025-05-21,Cash on Delivery,Success,30310.0,0.0,Delivered
1795,64,2025-05-21,Cash on Delivery,Success,12690.5,2239.5,Delivered
1796,390,2025-05-21,JazzCash,Success,27279.0,3031.0,Delivered
1797,1153,2025-05-21,Cash on Delivery,Success,1615.0,85.0,Delivered
1798,1354,2025-05-21,Cash on Delivery,Success,1882.5,67.5,Delivered
1799,156,2025-05-22,Easypaisa,Success,17280.0,70.0,Delivered
1800,405,2025-05-22,Credit/Debit Card,Success,84090.0,0.0,Delivered
1801,468,2025-05-22,Easypaisa,Success,3460.0,0.0,Delivered
1802,728,2025-05-22,Cash on Delivery,Success,28170.0,3130.0,Delivered
1803,869,2025-05-22,JazzCash,Success,59880.0,0.0,Delivered
1804,955,2025-05-22,Cash on Delivery,Success,64080.0,0.0,Delivered
1805,1153,2025-05-22,Easypaisa,Success,40172.0,158.0,Delivered
1806,1167,2025-05-22,Cash on Delivery,Success,38088.0,4232.0,Delivered
1807,1253,2025-05-22,Cash on Delivery,Success,88296.0,22074.0,Delivered
1808,1607,2025-05-22,Cash on Delivery,Success,27980.0,0.0,Delivered
1809,1681,2025-05-22,Credit/Debit Card,Success,79885.5,4204.5,Delivered
1810,270,2025-05-23,Cash on Delivery,Success,315.0,35.0,Delivered
1811,464,2025-05-23,Cash on Delivery,Success,1520.0,0.0,Delivered
1812,852,2025-05-23,Cash on Delivery,Success,1700.0,0.0,Delivered
1813,893,2025-05-23,Credit/Debit Card,Success,58360.0,0.0,Delivered
1814,1104,2025-05-23,Cash on Delivery,Success,480.0,120.0,Delivered
1815,1240,2025-05-23,Cash on Delivery,Success,2440.0,0.0,Delivered
1816,1286,2025-05-23,Cash on Delivery,Success,137803.0,2827.0,Delivered
1817,1564,2025-05-23,Cash on Delivery,Success,29553.5,56.5,Returned
1818,129,2025-05-24,Cash on Delivery,Success,1049.0,81.0,Delivered
1819,1113,2025-05-24,Cash on Delivery,Success,56540.0,0.0,Delivered
1820,1854,2025-05-24,JazzCash,Success,84167.0,14853.0,Delivered
1821,2159,2025-05-24,JazzCash,Success,4260.0,0.0,Delivered
1822,198,2025-05-25,Credit/Debit Card,Success,144765.0,7255.0,Delivered
1823,1608,2025-05-25,JazzCash,Success,3180.0,0.0,Delivered
1824,2439,2025-05-25,Cash on Delivery,Success,7704.0,856.0,Returned
1825,136,2025-05-26,Cash on Delivery,Success,558.0,62.0,Delivered
1826,320,2025-05-26,Cash on Delivery,Success,2941.0,519.0,Delivered
1827,415,2025-05-26,Easypaisa,Success,12276.0,1364.0,Delivered
1828,1573,2025-05-26,Cash on Delivery,Success,86056.5,103.5,Returned
1829,1624,2025-05-26,Credit/Debit Card,Success,10412.5,1837.5,Delivered
1830,1650,2025-05-26,Cash on Delivery,Success,15172.5,787.5,Delivered
1831,270,2025-05-27,JazzCash,Success,24500.5,1289.5,Delivered
1832,766,2025-05-27,JazzCash,Success,99333.0,11037.0,Delivered
1833,794,2025-05-27,Cash on Delivery,Success,2420.0,0.0,Delivered
1834,945,2025-05-27,Cash on Delivery,Success,2421.0,269.0,Delivered
1835,1211,2025-05-27,Cash on Delivery,Success,2430.0,270.0,Delivered
1836,1259,2025-05-27,Easypaisa,Success,139327.0,7333.0,Delivered
1837,1797,2025-05-27,Credit/Debit Card,Success,1560.0,0.0,Delivered
1838,2188,2025-05-27,JazzCash,Success,110370.0,0.0,Delivered
1839,957,2025-05-28,Cash on Delivery,Success,118871.0,159.0,Delivered
1840,1136,2025-05-28,Cash on Delivery,Success,2074.0,366.0,Delivered
1841,1237,2025-05-28,Cash on Delivery,Success,3851.5,118.5,Delivered
1842,1434,2025-05-28,Cash on Delivery,Success,38088.0,4232.0,Returned
1843,2113,2025-05-28,JazzCash,Success,2070.0,0.0,Delivered
1844,2290,2025-05-28,Cash on Delivery,Success,1615.0,85.0,Delivered
1845,415,2025-05-29,JazzCash,Success,414656.0,8674.0,Delivered
1846,1186,2025-05-29,JazzCash,Success,48059.0,8481.0,Delivered
1847,1274,2025-05-29,Cash on Delivery,Success,7260.0,0.0,Delivered
1848,1386,2025-05-29,JazzCash,Success,1768.0,312.0,Delivered
1849,1801,2025-05-29,Cash on Delivery,Success,11745.0,1305.0,Delivered
1850,448,2025-05-30,Easypaisa,Success,67272.0,16818.0,Delivered
1851,679,2025-05-30,Credit/Debit Card,Success,600.0,0.0,Delivered
1852,1186,2025-05-30,Cash on Delivery,Success,600.0,0.0,Delivered
1853,1635,2025-05-30,Easypaisa,Success,4386.0,474.0,Delivered
1854,924,2025-05-31,Cash on Delivery,Success,1350.0,0.0,Delivered
1855,930,2025-05-31,Cash on Delivery,Success,1830.0,0.0,Delivered
1856,1250,2025-05-31,Cash on Delivery,Success,6920.0,0.0,Delivered
1857,1286,2025-05-31,Cash on Delivery,Success,211150.0,46340.0,Returned
1858,207,2025-06-01,Easypaisa,Success,11025.0,1225.0,Delivered
1859,631,2025-06-01,Cash on Delivery,Success,1530.0,170.0,Delivered
1860,659,2025-06-01,Cash on Delivery,Success,14930.0,0.0,Delivered
1861,873,2025-06-01,Cash on Delivery,Success,2527.0,133.0,Cancelled
1862,879,2025-06-01,Cash on Delivery,Success,2690.0,0.0,Delivered
1863,1111,2025-06-01,JazzCash,Success,3180.0,0.0,Delivered
1864,1238,2025-06-01,JazzCash,Success,31106.0,1364.0,Delivered
1865,1366,2025-06-01,Easypaisa,Success,630.0,70.0,Delivered
1866,2149,2025-06-01,Credit/Debit Card,Success,2196.0,244.0,Delivered
1867,118,2025-06-02,Cash on Delivery,Success,114576.0,28644.0,Delivered
1868,658,2025-06-02,Cash on Delivery,Success,1656.0,414.0,Delivered
1869,1171,2025-06-02,Cash on Delivery,Success,97020.0,0.0,Delivered
1870,1256,2025-06-02,Cash on Delivery,Success,13050.0,0.0,Delivered
1871,1423,2025-06-02,Cash on Delivery,Success,84090.0,0.0,Delivered
1872,1680,2025-06-02,Cash on Delivery,Success,1350.0,0.0,Delivered
1873,1791,2025-06-02,JazzCash,Success,270.0,0.0,Delivered
1874,2140,2025-06-02,Easypaisa,Success,4172.0,168.0,Delivered
1875,183,2025-06-03,Cash on Delivery,Success,540.0,0.0,Delivered
1876,198,2025-06-03,Cash on Delivery,Success,1512.0,168.0,Returned
1877,390,2025-06-03,Easypaisa,Failed,142075.0,255.0,Cancelled
1878,728,2025-06-03,Cash on Delivery,Success,31807.5,1632.5,Returned
1879,1237,2025-06-03,Cash on Delivery,Success,44720.0,0.0,Delivered
1880,1427,2025-06-03,Cash on Delivery,Success,85315.5,4204.5,Delivered
1881,1597,2025-06-03,Credit/Debit Card,Success,25790.0,0.0,Delivered
1882,1694,2025-06-03,Easypaisa,Success,170708.5,16871.5,Delivered
1883,1723,2025-06-03,Cash on Delivery,Success,19904.0,636.0,Delivered
1884,2173,2025-06-03,Cash on Delivery,Success,14431.0,1779.0,Delivered
1885,578,2025-06-04,Cash on Delivery,Success,60178.0,14832.0,Returned
1886,675,2025-06-04,JazzCash,Success,61362.0,158.0,Delivered
1887,1218,2025-06-04,Cash on Delivery,Success,12690.5,2239.5,Returned
1888,1370,2025-06-04,Easypaisa,Success,1130.0,0.0,Delivered
1889,1514,2025-06-04,Cash on Delivery,Success,3460.0,0.0,Returned
1890,1539,2025-06-04,Cash on Delivery,Success,40210.0,0.0,Returned
1891,1557,2025-06-04,Cash on Delivery,Success,243.0,27.0,Delivered
1892,1652,2025-06-04,Cash on Delivery,Success,110608.5,25901.5,Delivered
1893,2197,2025-06-04,Cash on Delivery,Success,3040.0,0.0,Delivered
1894,509,2025-06-05,Cash on Delivery,Success,56540.0,0.0,Delivered
1895,559,2025-06-05,Cash on Delivery,Success,1512.0,168.0,Delivered
1896,899,2025-06-05,Cash on Delivery,Success,38020.0,4060.0,Returned
1897,1346,2025-06-05,Cash on Delivery,Success,1700.0,0.0,Delivered
1898,1592,2025-06-05,JazzCash,Success,3264.0,816.0,Delivered
1899,470,2025-06-06,Easypaisa,Success,2147.0,113.0,Delivered
1900,586,2025-06-06,Cash on Delivery,Success,55441.0,2579.0,Returned
1901,1399,2025-06-06,Cash on Delivery,Success,2530.0,0.0,Delivered
1902,1612,2025-06-06,JazzCash,Success,110370.0,0.0,Delivered
1903,1656,2025-06-06,Cash on Delivery,Success,4080.0,0.0,Cancelled
1904,156,2025-06-07,JazzCash,Success,43370.0,0.0,Delivered
1905,488,2025-06-07,Cash on Delivery,Success,229.5,40.5,Delivered
