delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating,transit_days
2381,2442,Daraz Express (DEX),2025-08-21,2025-08-22,On Time,150,5,1.0
2382,2443,TCS,2025-08-22,2025-08-25,On Time,150,4,3.0
2383,2444,TCS,2025-08-20,2025-08-21,On Time,150,4,1.0
2384,2445,Leopard Courier,2025-08-22,2025-08-24,On Time,150,5,2.0
2385,2446,Daraz Express (DEX),2025-08-21,2025-08-22,On Time,150,5,1.0
2386,2447,Daraz Express (DEX),2025-08-21,2025-08-24,On Time,150,4,3.0
2387,2448,Daraz Express (DEX),2025-08-22,2025-08-25,On Time,150,5,3.0
2388,2449,Daraz Express (DEX),2025-08-20,2025-08-21,On Time,150,4,1.0
2389,2450,Daraz Express (DEX),2025-08-22,2025-08-24,On Time,150,4,2.0
2390,2451,Daraz Express (DEX),2025-08-21,2025-08-22,On Time,150,5,1.0
2391,2452,Daraz Express (DEX),2025-08-23,2025-08-24,On Time,150,4,1.0
2392,2453,Leopard Courier,2025-08-21,2025-08-24,On Time,150,4,3.0
2393,2454,Daraz Express (DEX),2025-08-23,2025-08-25,On Time,150,4,2.0
2394,2455,Daraz Express (DEX),2025-08-21,2025-08-22,On Time,150,5,1.0
2395,2456,Leopard Courier,2025-08-22,2025-08-24,On Time,150,5,2.0
2396,2457,Daraz Express (DEX),2025-08-23,2025-08-26,Returned to Sender,150,1,3.0
2397,2458,Daraz Express (DEX),2025-08-23,2025-08-26,On Time,150,4,3.0
2398,2459,TCS,2025-08-22,2025-08-26,On Time,150,3,4.0
2399,2460,TCS,2025-08-23,2025-08-24,On Time,150,5,1.0
2400,2461,TCS,2025-08-21,2025-08-24,On Time,150,3,3.0
2401,2462,TCS,2025-08-22,2025-08-26,On Time,150,4,4.0
2402,2463,Daraz Express (DEX),2025-08-24,2025-08-27,On Time,150,4,3.0
2403,2464,Daraz Express (DEX),2025-08-24,2025-08-26,On Time,150,4,2.0
2404,2465,Daraz Express (DEX),2025-08-23,2025-08-25,On Time,150,4,2.0
2405,2467,Daraz Express (DEX),2025-08-23,2025-08-25,Returned to Sender,150,1,2.0
2406,2468,TCS,2025-08-24,2025-08-28,On Time,150,4,4.0
2407,2469,Daraz Express (DEX),2025-08-22,,On Time,150,4,
2408,2470,Daraz Express (DEX),2025-08-23,2025-08-24,On Time,150,4,1.0
2409,2471,TCS,2025-08-22,2025-08-24,On Time,150,4,2.0
2410,2472,TCS,2025-08-23,2025-08-26,On Time,150,5,3.0
2411,2473,TCS,2025-08-25,2025-08-26,On Time,150,5,1.0
2412,2474,Daraz Express (DEX),2025-08-25,2025-08-28,On Time,150,4,3.0
2413,2475,TCS,2025-08-24,2025-08-28,On Time,150,4,4.0
2414,2476,Daraz Express (DEX),2025-08-23,2025-08-25,On Time,150,4,2.0
2415,2477,Leopard Courier,2025-08-25,2025-08-27,On Time,150,5,2.0
2416,2478,TCS,2025-08-23,2025-08-29,On Time,250,4,6.0
2417,2479,Leopard Courier,2025-08-24,2025-08-31,On Time,250,4,7.0
2418,2480,TCS,2025-08-25,2025-08-28,On Time,150,4,3.0
2419,2481,Leopard Courier,2025-08-24,2025-09-02,Delayed,250,2,9.0
2420,2482,Daraz Express (DEX),2025-08-24,2025-08-26,On Time,150,4,2.0
2421,2484,Daraz Express (DEX),2025-08-24,2025-08-25,On Time,150,4,1.0
2422,2485,Daraz Express (DEX),2025-08-25,2025-08-26,Returned to Sender,150,1,1.0
2423,2486,TCS,2025-08-24,2025-08-28,On Time,150,4,4.0
2424,2487,Daraz Express (DEX),2025-08-25,2025-08-27,On Time,150,4,2.0
2425,2488,TCS,2025-08-26,2025-08-30,On Time,150,4,4.0
2426,2489,TCS,2025-08-26,2025-08-27,On Time,150,4,1.0
2427,2490,TCS,2025-08-25,2025-08-28,On Time,150,5,3.0
2428,2492,Leopard Courier,2025-08-24,2025-08-27,On Time,150,5,3.0
2429,2493,TCS,2025-08-26,2025-08-29,On Time,150,4,3.0
2430,2494,Daraz Express (DEX),2025-08-25,2025-08-27,Returned to Sender,150,2,2.0
2431,2495,Daraz Express (DEX),2025-08-27,2025-08-28,On Time,150,5,1.0
2432,2496,Daraz Express (DEX),2025-08-26,2025-08-27,On Time,150,4,1.0
2433,2497,Daraz Express (DEX),2025-08-26,2025-08-28,On Time,150,5,2.0
2434,2498,Leopard Courier,2025-08-27,2025-08-31,On Time,250,4,4.0
2435,2499,TCS,2025-08-26,2025-08-28,On Time,150,4,2.0
2436,2500,Daraz Express (DEX),2025-08-25,2025-08-26,On Time,150,5,1.0
2437,2501,Daraz Express (DEX),2025-08-26,2025-08-28,Returned to Sender,150,1,2.0
2438,2502,Daraz Express (DEX),2025-08-26,2025-08-27,On Time,150,4,1.0
2439,2503,TCS,2025-08-28,2025-09-01,On Time,150,4,4.0
2440,2504,Leopard Courier,2025-08-26,2025-08-30,On Time,150,5,4.0
2441,2506,Leopard Courier,2025-08-27,2025-09-05,Returned to Sender,250,1,9.0
2442,2507,Daraz Express (DEX),2025-08-27,,On Time,150,3,
2443,2508,Daraz Express (DEX),2025-08-28,2025-08-30,On Time,150,5,2.0
2444,2509,Daraz Express (DEX),2025-08-27,2025-08-30,On Time,150,5,3.0
2445,2510,Leopard Courier,2025-08-29,2025-09-02,On Time,150,5,4.0
2446,2511,Daraz Express (DEX),2025-08-27,2025-08-28,Returned to Sender,150,1,1.0
2447,2512,Daraz Express (DEX),2025-08-27,2025-08-28,On Time,150,4,1.0
2448,2513,Leopard Courier,2025-08-28,2025-09-02,Delayed,150,1,5.0
2449,2514,Daraz Express (DEX),2025-08-30,2025-09-01,On Time,150,4,2.0
2450,2515,Daraz Express (DEX),2025-08-30,2025-09-01,On Time,150,5,2.0
2451,2516,Leopard Courier,2025-08-28,2025-08-31,On Time,150,4,3.0
2452,2517,Daraz Express (DEX),2025-08-29,2025-08-30,On Time,150,3,1.0
2453,2518,Leopard Courier,2025-08-30,2025-09-01,On Time,150,4,2.0
2454,2519,Daraz Express (DEX),2025-08-28,2025-08-29,Returned to Sender,150,1,1.0
2455,2520,Daraz Express (DEX),2025-08-28,2025-08-31,On Time,150,4,3.0
2456,2521,TCS,2025-08-28,2025-09-01,On Time,150,5,4.0
2457,2522,Daraz Express (DEX),2025-08-28,2025-08-31,On Time,150,3,3.0
2458,2523,Daraz Express (DEX),2025-08-30,2025-09-01,On Time,150,3,2.0
2459,2524,Leopard Courier,2025-08-29,2025-08-31,On Time,150,3,2.0
2460,2525,Leopard Courier,2025-08-31,2025-09-08,Delayed,250,4,8.0
2461,2526,Daraz Express (DEX),2025-08-30,2025-08-31,On Time,150,5,1.0
2462,2527,Daraz Express (DEX),2025-08-30,2025-09-01,On Time,150,3,2.0
2463,2528,Daraz Express (DEX),2025-08-30,2025-08-31,On Time,150,4,1.0
2464,2529,Daraz Express (DEX),2025-08-29,2025-09-01,On Time,150,5,3.0
2465,2530,Daraz Express (DEX),2025-08-31,2025-09-03,On Time,150,5,3.0
2466,2531,Daraz Express (DEX),2025-08-31,2025-09-01,On Time,150,4,1.0
2467,2532,Daraz Express (DEX),2025-08-31,2025-09-01,On Time,150,4,1.0
2468,2533,Daraz Express (DEX),2025-09-01,2025-09-02,On Time,150,5,1.0
2469,2534,TCS,2025-08-31,2025-09-03,On Time,150,5,3.0
2470,2535,TCS,2025-09-01,2025-09-05,Returned to Sender,150,3,4.0
2471,2536,Daraz Express (DEX),2025-08-31,2025-09-01,Returned to Sender,150,1,1.0
2472,2537,Daraz Express (DEX),2025-08-30,2025-09-01,On Time,150,4,2.0
2473,2538,Leopard Courier,2025-08-31,2025-09-05,On Time,250,3,5.0
2474,2539,TCS,2025-08-30,2025-09-06,On Time,250,4,7.0
2475,2540,Daraz Express (DEX),2025-08-31,2025-09-01,Returned to Sender,150,2,1.0
2476,2541,TCS,2025-09-01,2025-09-04,Returned to Sender,150,1,3.0
2477,2542,Leopard Courier,2025-08-30,2025-09-03,On Time,150,4,4.0
2478,2543,Daraz Express (DEX),2025-09-01,2025-09-03,On Time,250,4,2.0
2479,2544,TCS,2025-09-01,2025-09-05,Returned to Sender,150,1,4.0
2480,2545,TCS,2025-09-02,2025-09-03,On Time,150,4,1.0
2481,2546,Daraz Express (DEX),2025-09-01,2025-09-03,On Time,150,4,2.0
2482,2547,Daraz Express (DEX),2025-08-31,2025-09-01,On Time,150,4,1.0
2483,2548,Leopard Courier,2025-09-01,2025-09-06,Delayed,150,1,5.0
2484,2550,TCS,2025-09-01,2025-09-04,On Time,150,4,3.0
2485,2551,Daraz Express (DEX),2025-09-01,2025-09-04,On Time,150,4,3.0
2486,2552,Leopard Courier,2025-09-03,2025-09-05,Returned to Sender,150,1,2.0
2487,2553,Leopard Courier,2025-09-02,2025-09-04,On Time,150,4,2.0
2488,2554,Daraz Express (DEX),2025-09-01,2025-09-04,On Time,150,4,3.0
2489,2555,Daraz Express (DEX),2025-09-02,2025-09-05,On Time,150,3,3.0
2490,2556,Leopard Courier,2025-09-02,2025-09-07,On Time,250,5,5.0
2491,2557,Daraz Express (DEX),2025-09-01,2025-09-03,On Time,150,3,2.0
2492,2558,Daraz Express (DEX),2025-09-01,2025-09-02,On Time,150,3,1.0
2493,2559,Daraz Express (DEX),2025-09-04,2025-09-05,On Time,150,3,1.0
2494,2560,Leopard Courier,2025-09-04,2025-09-06,On Time,150,5,2.0
2495,2561,TCS,2025-09-02,2025-09-03,On Time,150,4,1.0
2496,2562,TCS,2025-09-03,2025-09-07,On Time,150,4,4.0
2497,2563,Leopard Courier,2025-09-04,2025-09-09,Delayed,150,3,5.0
2498,2564,Daraz Express (DEX),2025-09-04,2025-09-06,On Time,250,4,2.0
2499,2565,Daraz Express (DEX),2025-09-03,2025-09-04,On Time,150,4,1.0
2500,2566,Daraz Express (DEX),2025-09-03,2025-09-06,Returned to Sender,150,3,3.0
2501,2567,Daraz Express (DEX),2025-09-05,2025-09-08,On Time,150,4,3.0
2502,2568,Daraz Express (DEX),2025-09-05,2025-09-06,On Time,150,4,1.0
2503,2569,TCS,2025-09-03,2025-09-05,On Time,150,4,2.0
2504,2571,Daraz Express (DEX),2025-09-03,,On Time,150,4,
2505,2572,Daraz Express (DEX),2025-09-05,2025-09-07,On Time,150,4,2.0
2506,2573,Daraz Express (DEX),2025-09-06,2025-09-08,On Time,150,4,2.0
2507,2574,Leopard Courier,2025-09-05,2025-09-08,On Time,150,3,3.0
2508,2575,TCS,2025-09-04,2025-09-08,On Time,150,4,4.0
2509,2576,Daraz Express (DEX),2025-09-06,2025-09-07,On Time,150,4,1.0
2510,2577,Daraz Express (DEX),2025-09-04,2025-09-05,On Time,150,4,1.0
2511,2578,Daraz Express (DEX),2025-09-06,2025-09-07,On Time,150,5,1.0
2512,2579,TCS,2025-09-06,2025-09-07,On Time,150,3,1.0
2513,2580,Daraz Express (DEX),2025-09-06,2025-09-08,On Time,150,4,2.0
2514,2581,Daraz Express (DEX),2025-09-07,2025-09-08,Returned to Sender,150,1,1.0
2515,2582,Daraz Express (DEX),2025-09-07,2025-09-09,On Time,150,4,2.0
2516,2583,Daraz Express (DEX),2025-09-05,2025-09-06,On Time,150,5,1.0
2517,2584,Daraz Express (DEX),2025-09-07,2025-09-10,On Time,150,5,3.0
2518,2585,Daraz Express (DEX),2025-09-06,2025-09-07,On Time,150,3,1.0
2519,2586,Leopard Courier,2025-09-08,2025-09-17,Delayed,250,3,9.0
2520,2587,Leopard Courier,2025-09-06,2025-09-10,On Time,150,4,4.0
2521,2588,TCS,2025-09-07,2025-09-08,On Time,150,4,1.0
2522,2589,Leopard Courier,2025-09-06,2025-09-08,On Time,150,4,2.0
2523,2590,Daraz Express (DEX),2025-09-07,2025-09-08,On Time,150,5,1.0
2524,2591,Daraz Express (DEX),2025-09-06,2025-09-07,On Time,150,4,1.0
2525,2592,Daraz Express (DEX),2025-09-07,2025-09-08,On Time,150,4,1.0
2526,2593,Leopard Courier,2025-09-08,2025-09-10,On Time,150,4,2.0
2527,2594,Daraz Express (DEX),2025-09-06,2025-09-08,On Time,150,5,2.0
2528,2595,Leopard Courier,2025-09-09,2025-09-13,On Time,150,4,4.0
2529,2596,Daraz Express (DEX),2025-09-09,2025-09-12,On Time,150,4,3.0
2530,2597,Daraz Express (DEX),2025-09-07,2025-09-08,On Time,150,4,1.0
2531,2598,Leopard Courier,2025-09-07,2025-09-10,Returned to Sender,150,2,3.0
2532,2599,TCS,2025-09-08,2025-09-11,On Time,150,4,3.0
2533,2601,Daraz Express (DEX),2025-09-09,2025-09-11,On Time,150,5,2.0
2534,2602,TCS,2025-09-08,2025-09-12,On Time,150,4,4.0
2535,2603,Daraz Express (DEX),2025-09-09,2025-09-10,On Time,150,4,1.0
2536,2604,TCS,2025-09-08,2025-09-09,Returned to Sender,150,1,1.0
2537,2605,Daraz Express (DEX),2025-09-07,2025-09-08,On Time,150,5,1.0
2538,2606,Leopard Courier,2025-09-08,2025-09-13,Delayed,150,2,5.0
2539,2607,Daraz Express (DEX),2025-09-08,2025-09-09,On Time,150,5,1.0
2540,2608,TCS,2025-09-10,2025-09-11,On Time,150,5,1.0
2541,2609,TCS,2025-09-10,2025-09-13,On Time,150,4,3.0
2542,2610,Daraz Express (DEX),2025-09-09,2025-09-10,On Time,150,4,1.0
2543,2611,Daraz Express (DEX),2025-09-09,2025-09-10,On Time,150,4,1.0
2544,2612,TCS,2025-09-09,2025-09-15,On Time,250,4,6.0
2545,2613,Daraz Express (DEX),2025-09-10,2025-09-11,On Time,150,4,1.0
2546,2614,Daraz Express (DEX),2025-09-09,2025-09-11,On Time,150,4,2.0
2547,2615,Daraz Express (DEX),2025-09-10,2025-09-12,On Time,150,5,2.0
2548,2616,Leopard Courier,2025-09-10,2025-09-15,On Time,250,4,5.0
2549,2617,Daraz Express (DEX),2025-09-11,2025-09-13,On Time,150,4,2.0
2550,2618,TCS,2025-09-10,2025-09-13,On Time,150,3,3.0
2551,2619,TCS,2025-09-11,2025-09-13,On Time,150,4,2.0
2552,2620,Daraz Express (DEX),2025-09-11,2025-09-12,Returned to Sender,150,2,1.0
2553,2621,Daraz Express (DEX),2025-09-12,2025-09-15,On Time,150,4,3.0
2554,2622,Daraz Express (DEX),2025-09-11,2025-09-14,On Time,150,5,3.0
2555,2623,Daraz Express (DEX),2025-09-12,2025-09-13,On Time,150,5,1.0
2556,2624,Daraz Express (DEX),2025-09-11,2025-09-12,On Time,150,4,1.0
2557,2625,Daraz Express (DEX),2025-09-11,2025-09-12,On Time,150,5,1.0
2558,2626,TCS,2025-09-11,2025-09-12,Returned to Sender,150,1,1.0
2559,2627,Daraz Express (DEX),2025-09-12,2025-09-14,On Time,150,5,2.0
2560,2628,Daraz Express (DEX),2025-09-12,2025-09-13,On Time,150,5,1.0
2561,2629,Daraz Express (DEX),2025-09-12,2025-09-14,On Time,150,4,2.0
2562,2630,Leopard Courier,2025-09-10,2025-09-14,On Time,150,4,4.0
2563,2632,Daraz Express (DEX),2025-09-12,2025-09-13,On Time,150,4,1.0
2564,2633,Daraz Express (DEX),2025-09-12,2025-09-13,On Time,150,4,1.0
2565,2634,TCS,2025-09-13,2025-09-15,On Time,150,5,2.0
2566,2635,Daraz Express (DEX),2025-09-12,2025-09-13,On Time,150,3,1.0
2567,2636,TCS,2025-09-13,2025-09-16,Returned to Sender,150,2,3.0
2568,2637,Daraz Express (DEX),2025-09-13,2025-09-15,On Time,150,5,2.0
2569,2638,Daraz Express (DEX),2025-09-13,2025-09-16,On Time,150,3,3.0
2570,2639,Daraz Express (DEX),2025-09-13,2025-09-16,On Time,150,4,3.0
2571,2640,TCS,2025-09-12,2025-09-16,On Time,150,5,4.0
2572,2641,Daraz Express (DEX),2025-09-13,,On Time,150,4,
2573,2642,Daraz Express (DEX),2025-09-12,2025-09-14,On Time,150,4,2.0
2574,2643,Leopard Courier,2025-09-14,2025-09-19,Delayed,150,1,5.0
2575,2644,Daraz Express (DEX),2025-09-12,2025-09-13,Returned to Sender,150,1,1.0
2576,2645,Daraz Express (DEX),2025-09-14,2025-09-17,On Time,150,5,3.0
2577,2646,TCS,2025-09-15,2025-09-17,Returned to Sender,150,3,2.0
2578,2647,Daraz Express (DEX),2025-09-14,2025-09-16,Returned to Sender,150,2,2.0
2579,2648,Leopard Courier,2025-09-13,2025-09-17,On Time,150,4,4.0
2580,2649,TCS,2025-09-13,2025-09-16,On Time,150,4,3.0
2581,2650,Leopard Courier,2025-09-15,2025-09-20,Returned to Sender,150,1,5.0
2582,2651,Leopard Courier,2025-09-14,2025-09-19,Delayed,150,1,5.0
2583,2652,TCS,2025-09-13,2025-09-19,On Time,250,4,6.0
2584,2653,Daraz Express (DEX),2025-09-13,2025-09-14,On Time,150,4,1.0
2585,2654,Daraz Express (DEX),2025-09-14,2025-09-15,On Time,150,3,1.0
2586,2655,TCS,2025-09-15,2025-09-19,On Time,150,5,4.0
2587,2656,Leopard Courier,2025-09-15,2025-09-18,On Time,150,5,3.0
2588,2657,Daraz Express (DEX),2025-09-16,2025-09-19,Returned to Sender,150,3,3.0
2589,2658,Daraz Express (DEX),2025-09-14,2025-09-15,On Time,150,3,1.0
2590,2659,Daraz Express (DEX),2025-09-14,2025-09-17,On Time,150,4,3.0
2591,2660,Leopard Courier,2025-09-15,2025-09-17,Returned to Sender,150,1,2.0
2592,2661,TCS,2025-09-16,2025-09-21,On Time,250,3,5.0
2593,2662,Daraz Express (DEX),2025-09-15,2025-09-16,On Time,150,5,1.0
2594,2663,TCS,2025-09-14,2025-09-15,On Time,150,4,1.0
2595,2664,TCS,2025-09-15,2025-09-18,On Time,150,5,3.0
2596,2665,Daraz Express (DEX),2025-09-16,2025-09-19,On Time,150,5,3.0
2597,2666,TCS,2025-09-15,2025-09-17,On Time,150,4,2.0
2598,2667,Daraz Express (DEX),2025-09-17,2025-09-20,On Time,150,5,3.0
2599,2668,TCS,2025-09-15,2025-09-18,On Time,150,4,3.0
2600,2669,Leopard Courier,2025-09-16,2025-09-21,Delayed,150,4,5.0
2601,2670,TCS,2025-09-17,2025-09-19,On Time,150,4,2.0
2602,2671,Leopard Courier,2025-09-17,2025-09-22,Delayed,150,4,5.0
2603,2672,Daraz Express (DEX),2025-09-16,2025-09-18,On Time,150,4,2.0
2604,2673,Daraz Express (DEX),2025-09-18,2025-09-25,On Time,250,5,7.0
2605,2674,TCS,2025-09-16,2025-09-17,On Time,150,4,1.0
2606,2675,Leopard Courier,2025-09-16,2025-09-18,On Time,150,4,2.0
2607,2676,Leopard Courier,2025-09-18,2025-09-20,On Time,150,4,2.0
2608,2677,TCS,2025-09-17,2025-09-19,On Time,150,4,2.0
2609,2678,Daraz Express (DEX),2025-09-16,2025-09-17,On Time,150,4,1.0
2610,2679,Daraz Express (DEX),2025-09-18,2025-09-19,On Time,150,5,1.0
2611,2680,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,5,1.0
2612,2681,Daraz Express (DEX),2025-09-18,2025-09-20,On Time,150,4,2.0
2613,2682,Daraz Express (DEX),2025-09-18,2025-09-20,On Time,150,4,2.0
2614,2683,Leopard Courier,2025-09-18,2025-09-23,Returned to Sender,150,1,5.0
2615,2684,Daraz Express (DEX),2025-09-17,2025-09-19,On Time,150,4,2.0
2616,2685,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,4,1.0
2617,2686,Leopard Courier,2025-09-19,2025-09-21,On Time,150,4,2.0
2618,2687,Daraz Express (DEX),2025-09-19,2025-09-22,On Time,150,5,3.0
2619,2688,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,4,1.0
2620,2689,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,4,1.0
2621,2690,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,5,1.0
2622,2691,Daraz Express (DEX),2025-09-18,2025-09-21,On Time,150,4,3.0
2623,2692,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,4,1.0
2624,2693,Leopard Courier,2025-09-18,2025-09-20,On Time,150,4,2.0
2625,2695,Daraz Express (DEX),2025-09-21,2025-09-22,On Time,150,5,1.0
2626,2696,TCS,2025-09-20,2025-09-27,On Time,250,3,7.0
2627,2697,Daraz Express (DEX),2025-09-21,2025-09-24,On Time,150,3,3.0
2628,2698,Daraz Express (DEX),2025-09-19,2025-09-21,On Time,150,5,2.0
2629,2699,Leopard Courier,2025-09-21,2025-09-24,On Time,150,4,3.0
2630,2700,Daraz Express (DEX),2025-09-19,2025-09-20,On Time,150,4,1.0
2631,2701,Daraz Express (DEX),2025-09-20,2025-09-23,On Time,150,5,3.0
2632,2702,TCS,2025-09-19,2025-09-22,On Time,150,5,3.0
2633,2703,Daraz Express (DEX),2025-09-21,2025-09-24,On Time,150,4,3.0
2634,2704,Daraz Express (DEX),2025-09-20,2025-09-22,On Time,150,4,2.0
2635,2705,TCS,2025-09-21,2025-09-25,On Time,150,4,4.0
2636,2706,Leopard Courier,2025-09-21,2025-09-23,On Time,150,5,2.0
2637,2707,Daraz Express (DEX),2025-09-21,2025-09-23,Returned to Sender,150,2,2.0
2638,2708,Daraz Express (DEX),2025-09-21,2025-09-24,On Time,150,4,3.0
2639,2709,Daraz Express (DEX),2025-09-20,2025-09-21,On Time,150,4,1.0
2640,2710,Daraz Express (DEX),2025-09-20,2025-09-21,On Time,150,5,1.0
2641,2711,Daraz Express (DEX),2025-09-21,2025-09-22,On Time,150,3,1.0
2642,2712,TCS,2025-09-21,2025-09-25,On Time,250,4,4.0
2643,2713,Daraz Express (DEX),2025-09-21,2025-09-24,Returned to Sender,150,2,3.0
2644,2715,TCS,2025-09-21,2025-09-22,On Time,150,4,1.0
2645,2716,Daraz Express (DEX),2025-09-23,,On Time,150,4,
2646,2717,Daraz Express (DEX),2025-09-22,2025-09-25,On Time,150,4,3.0
2647,2718,Leopard Courier,2025-09-22,2025-09-24,On Time,150,4,2.0
2648,2719,TCS,2025-09-21,2025-09-24,On Time,150,5,3.0
2649,2720,Leopard Courier,2025-09-22,2025-09-27,Delayed,150,3,5.0
2650,2721,TCS,2025-09-23,2025-09-27,On Time,150,4,4.0
2651,2722,Daraz Express (DEX),2025-09-22,2025-09-23,On Time,150,5,1.0
2652,2723,Daraz Express (DEX),2025-09-23,2025-09-24,Returned to Sender,150,2,1.0
2653,2724,Leopard Courier,2025-09-24,2025-09-28,On Time,150,4,4.0
2654,2725,TCS,2025-09-23,2025-09-27,On Time,150,3,4.0
2655,2726,TCS,2025-09-24,2025-09-26,On Time,150,5,2.0
2656,2727,TCS,2025-09-22,2025-09-23,On Time,150,4,1.0
2657,2728,Daraz Express (DEX),2025-09-22,2025-09-23,On Time,150,4,1.0
2658,2729,Daraz Express (DEX),2025-09-22,2025-09-23,On Time,150,4,1.0
2659,2730,TCS,2025-09-24,2025-09-27,Returned to Sender,150,1,3.0
2660,2731,Daraz Express (DEX),2025-09-22,2025-09-25,On Time,150,5,3.0
2661,2732,TCS,2025-09-22,2025-09-28,On Time,250,3,6.0
2662,2733,Daraz Express (DEX),2025-09-24,2025-09-26,On Time,150,5,2.0
2663,2734,Daraz Express (DEX),2025-09-25,2025-09-26,On Time,150,4,1.0
2664,2735,TCS,2025-09-24,2025-09-27,On Time,250,4,3.0
2665,2736,Daraz Express (DEX),2025-09-24,2025-09-25,On Time,150,4,1.0
2666,2737,Daraz Express (DEX),2025-09-24,2025-09-26,On Time,150,5,2.0
2667,2738,Daraz Express (DEX),2025-09-25,2025-09-28,On Time,150,5,3.0
2668,2739,TCS,2025-09-25,2025-10-02,On Time,250,4,7.0
2669,2740,Daraz Express (DEX),2025-09-23,2025-09-24,On Time,150,4,1.0
2670,2741,TCS,2025-09-26,2025-09-30,On Time,150,3,4.0
2671,2742,TCS,2025-09-24,2025-09-25,On Time,150,5,1.0
2672,2743,Daraz Express (DEX),2025-09-24,2025-09-27,On Time,150,4,3.0
2673,2744,Daraz Express (DEX),2025-09-26,2025-09-28,On Time,150,5,2.0
2674,2745,Daraz Express (DEX),2025-09-26,2025-09-28,Returned to Sender,150,1,2.0
2675,2746,TCS,2025-09-26,2025-09-28,On Time,150,4,2.0
2676,2747,Daraz Express (DEX),2025-09-25,2025-09-26,On Time,150,4,1.0
2677,2748,Daraz Express (DEX),2025-09-24,2025-09-25,On Time,150,4,1.0
2678,2749,Daraz Express (DEX),2025-09-24,2025-09-26,On Time,150,5,2.0
2679,2750,Daraz Express (DEX),2025-09-27,2025-09-28,On Time,150,4,1.0
2680,2751,Leopard Courier,2025-09-26,2025-09-29,On Time,150,5,3.0
2681,2752,Daraz Express (DEX),2025-09-25,2025-09-26,On Time,150,3,1.0
2682,2753,Daraz Express (DEX),2025-09-27,2025-09-29,On Time,150,4,2.0
2683,2754,TCS,2025-09-25,2025-09-26,On Time,150,4,1.0
2684,2755,TCS,2025-09-26,2025-09-29,On Time,150,5,3.0
2685,2756,Leopard Courier,2025-09-27,2025-09-30,On Time,150,4,3.0
2686,2757,Daraz Express (DEX),2025-09-27,2025-09-28,On Time,150,5,1.0
2687,2758,TCS,2025-09-27,2025-09-29,On Time,150,4,2.0
2688,2759,Daraz Express (DEX),2025-09-27,2025-09-28,On Time,150,4,1.0
2689,2760,Daraz Express (DEX),2025-09-28,2025-10-01,On Time,150,4,3.0
2690,2761,Leopard Courier,2025-09-27,2025-09-29,Returned to Sender,150,1,2.0
2691,2762,Leopard Courier,2025-09-26,2025-09-30,On Time,250,4,4.0
2692,2763,Daraz Express (DEX),2025-09-28,2025-10-01,On Time,150,3,3.0
2693,2764,Daraz Express (DEX),2025-09-26,2025-09-29,On Time,150,4,3.0
2694,2765,Daraz Express (DEX),2025-09-26,,On Time,150,4,
2695,2766,Leopard Courier,2025-09-26,2025-09-30,On Time,150,4,4.0
2696,2767,Daraz Express (DEX),2025-09-26,2025-09-27,On Time,150,4,1.0
2697,2768,TCS,2025-09-26,2025-10-02,On Time,250,3,6.0
2698,2769,Leopard Courier,2025-09-26,2025-10-02,On Time,250,4,6.0
2699,2770,Daraz Express (DEX),2025-09-28,2025-09-30,On Time,150,4,2.0
2700,2771,Daraz Express (DEX),2025-09-28,2025-09-29,On Time,150,4,1.0
2701,2772,Daraz Express (DEX),2025-09-29,2025-09-30,On Time,150,4,1.0
2702,2773,Daraz Express (DEX),2025-09-28,2025-09-30,On Time,150,5,2.0
2703,2774,Daraz Express (DEX),2025-09-29,2025-10-01,On Time,150,4,2.0
2704,2775,TCS,2025-09-29,2025-10-02,Returned to Sender,150,1,3.0
2705,2776,Daraz Express (DEX),2025-09-29,2025-10-01,On Time,150,5,2.0
2706,2777,Daraz Express (DEX),2025-09-29,2025-10-02,Returned to Sender,150,1,3.0
2707,2778,TCS,2025-09-28,2025-10-05,On Time,250,4,7.0
2708,2779,TCS,2025-09-27,2025-10-02,On Time,250,4,5.0
2709,2780,Daraz Express (DEX),2025-09-29,2025-10-01,On Time,150,5,2.0
2710,2781,Daraz Express (DEX),2025-09-28,2025-09-30,On Time,150,5,2.0
2711,2782,Leopard Courier,2025-09-28,2025-10-01,On Time,150,5,3.0
2712,2783,TCS,2025-09-30,2025-10-04,Returned to Sender,150,1,4.0
2713,2784,Daraz Express (DEX),2025-09-28,2025-09-29,On Time,150,5,1.0
2714,2785,Leopard Courier,2025-09-28,2025-09-30,On Time,150,4,2.0
2715,2786,Daraz Express (DEX),2025-09-29,2025-09-30,On Time,150,4,1.0
2716,2788,TCS,2025-09-29,2025-10-04,On Time,250,4,5.0
2717,2789,TCS,2025-09-28,2025-09-29,On Time,150,4,1.0
2718,2790,TCS,2025-10-01,2025-10-05,On Time,150,4,4.0
2719,2791,Daraz Express (DEX),2025-09-29,2025-10-01,On Time,150,4,2.0
2720,2792,TCS,2025-10-01,2025-10-05,On Time,150,5,4.0
