delivery_id,order_id,courier_partner,shipment_date,delivery_date,delivery_status,delivery_charges,customer_rating
1357,1391,TCS,2025-03-23 00:00:00,2025-04-02 00:00:00,Delayed,250,1
1358,1392,Daraz Express (DEX),2025-03-23 00:00:00,2025-03-25 00:00:00,Returned to Sender,150,2
1359,1393,Leopard Courier,2025-03-23 00:00:00,2025-03-27 00:00:00,On Time,150,5
1360,1394,Daraz Express (DEX),2025-03-22 00:00:00,2025-03-23 00:00:00,On Time,150,4
1361,1395,Leopard Courier,2025-03-22 00:00:00,2025-03-26 00:00:00,On Time,150,4
1362,1396,Leopard Courier,2025-03-23 00:00:00,2025-03-25 00:00:00,Returned to Sender,150,3
1363,1397,Daraz Express (DEX),2025-03-22 00:00:00,2025-03-23 00:00:00,On Time,150,3
1364,1398,Daraz Express (DEX),2025-03-22 00:00:00,2025-03-23 00:00:00,Returned to Sender,150,2
1365,1399,TCS,2025-03-23 00:00:00,2025-03-25 00:00:00,On Time,150,5
1366,1400,TCS,2025-03-22 00:00:00,2025-03-28 00:00:00,On Time,250,3
1367,1401,Daraz Express (DEX),2025-03-24 00:00:00,2025-03-27 00:00:00,On Time,150,3
1368,1402,Leopard Courier,2025-03-24 00:00:00,2025-03-29 00:00:00,On Time,250,4
1369,1403,TCS,2025-03-22 00:00:00,2025-03-27 00:00:00,On Time,250,5
1370,1404,Leopard Courier,2025-03-22 00:00:00,2025-03-26 00:00:00,On Time,150,4
1371,1405,TCS,2025-03-24 00:00:00,2025-03-27 00:00:00,On Time,150,4
1372,1406,TCS,2025-03-23 00:00:00,2025-03-26 00:00:00,On Time,150,5
1373,1407,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,Returned to Sender,150,1
1374,1408,Leopard Courier,2025-03-24 00:00:00,2025-03-29 00:00:00,Returned to Sender,150,1
1375,1409,Leopard Courier,2025-03-24 00:00:00,2025-04-03 00:00:00,Returned to Sender,250,2
1376,1410,TCS,2025-03-24 00:00:00,2025-03-27 00:00:00,On Time,150,4
1377,1411,Daraz Express (DEX),2025-03-24 00:00:00,2025-03-27 00:00:00,On Time,150,5
1378,1412,Daraz Express (DEX),2025-03-23 00:00:00,2025-03-25 00:00:00,Returned to Sender,150,1
1379,1413,Daraz Express (DEX),2025-03-23 00:00:00,,On Time,150,4
1380,1414,Daraz Express (DEX),2025-03-23 00:00:00,2025-03-25 00:00:00,On Time,150,5
1381,1415,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-28 00:00:00,On Time,150,5
1382,1416,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,5
1383,1417,Daraz Express (DEX),2025-03-23 00:00:00,2025-03-24 00:00:00,On Time,150,4
1384,1418,TCS,2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,5
1385,1419,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,4
1386,1420,Leopard Courier,2025-03-25 00:00:00,2025-04-02 00:00:00,Delayed,250,2
1387,1421,TCS,2025-03-24 00:00:00,2025-03-30 00:00:00,On Time,250,4
1388,1422,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,5
1389,1423,Daraz Express (DEX),2025-03-26 00:00:00,,On Time,150,4
1390,1424,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,4
1391,1425,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-28 00:00:00,On Time,150,4
1392,1426,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,4
1393,1427,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-26 00:00:00,On Time,150,4
1394,1428,TCS,2025-03-25 00:00:00,2025-03-27 00:00:00,On Time,150,4
1395,1429,TCS,2025-03-24 00:00:00,2025-03-26 00:00:00,On Time,150,5
1396,1430,Leopard Courier,2025-03-25 00:00:00,2025-03-31 00:00:00,Returned to Sender,250,2
1397,1431,Daraz Express (DEX),2025-03-24 00:00:00,2025-03-27 00:00:00,On Time,150,4
1398,1432,Leopard Courier,2025-03-25 00:00:00,2025-03-27 00:00:00,On Time,150,5
1399,1433,Daraz Express (DEX),2025-03-24 00:00:00,2025-03-26 00:00:00,On Time,150,4
1400,1434,TCS,2025-03-26 00:00:00,2025-03-30 00:00:00,On Time,150,4
1401,1435,Daraz Express (DEX),2025-03-27 00:00:00,2025-03-29 00:00:00,Returned to Sender,150,2
1402,1436,TCS,2025-03-26 00:00:00,2025-03-28 00:00:00,On Time,150,3
1403,1437,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-27 00:00:00,On Time,150,4
1404,1438,TCS,2025-03-26 00:00:00,2025-03-29 00:00:00,On Time,150,4
1405,1439,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-29 00:00:00,Returned to Sender,150,3
1406,1440,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-27 00:00:00,On Time,150,4
1407,1441,Daraz Express (DEX),2025-03-25 00:00:00,2025-03-27 00:00:00,On Time,150,3
1408,1442,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-28 00:00:00,On Time,150,3
1409,1443,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-29 00:00:00,On Time,150,5
1410,1444,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-28 00:00:00,Returned to Sender,150,1
1411,1445,TCS,2025-03-28 00:00:00,2025-03-30 00:00:00,On Time,150,3
1412,1446,TCS,2025-03-27 00:00:00,2025-03-30 00:00:00,Returned to Sender,150,1
1413,1447,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-29 00:00:00,On Time,150,5
1414,1448,Daraz Express (DEX),2025-03-27 00:00:00,2025-03-30 00:00:00,On Time,150,5
1415,1449,Daraz Express (DEX),2025-03-28 00:00:00,2025-04-06 00:00:00,Delayed,250,1
1416,1450,Daraz Express (DEX),2025-03-26 00:00:00,2025-03-28 00:00:00,On Time,150,5
1417,1451,TCS,2025-03-26 00:00:00,2025-03-27 00:00:00,On Time,150,5
1418,1452,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,4
1419,1453,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,5
1420,1454,Daraz Express (DEX),2025-03-29 00:00:00,2025-04-01 00:00:00,On Time,150,4
1421,1455,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,4
1422,1456,Daraz Express (DEX),2025-03-27 00:00:00,2025-03-30 00:00:00,On Time,150,4
1423,1457,TCS,2025-03-28 00:00:00,2025-03-31 00:00:00,On Time,150,4
1424,1458,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-30 00:00:00,On Time,150,4
1425,1459,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-31 00:00:00,On Time,150,4
1426,1460,TCS,2025-03-28 00:00:00,2025-04-01 00:00:00,Returned to Sender,150,3
1427,1461,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-30 00:00:00,On Time,150,3
1428,1462,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,3
1429,1463,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,5
1430,1464,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,5
1431,1465,TCS,2025-03-28 00:00:00,2025-04-03 00:00:00,On Time,250,4
1432,1466,Daraz Express (DEX),2025-03-27 00:00:00,2025-03-29 00:00:00,On Time,150,5
1433,1467,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-30 00:00:00,On Time,150,4
1434,1468,Daraz Express (DEX),2025-03-28 00:00:00,2025-03-29 00:00:00,On Time,150,4
1435,1469,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,4
1436,1470,Daraz Express (DEX),2025-03-28 00:00:00,,On Time,150,4
1437,1471,Leopard Courier,2025-03-28 00:00:00,2025-04-07 00:00:00,Delayed,250,3
1438,1472,TCS,2025-03-30 00:00:00,2025-04-04 00:00:00,On Time,250,5
1439,1473,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-04 00:00:00,On Time,250,4
1440,1474,Daraz Express (DEX),2025-03-29 00:00:00,2025-04-01 00:00:00,Returned to Sender,150,3
1441,1475,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-01 00:00:00,On Time,150,4
1442,1476,Daraz Express (DEX),2025-03-29 00:00:00,2025-04-01 00:00:00,On Time,150,5
1443,1477,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-02 00:00:00,On Time,150,5
1444,1478,TCS,2025-03-30 00:00:00,2025-04-03 00:00:00,On Time,150,4
1445,1479,Daraz Express (DEX),2025-03-29 00:00:00,2025-04-01 00:00:00,On Time,150,5
1446,1480,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,Returned to Sender,150,1
1447,1481,TCS,2025-03-28 00:00:00,2025-03-29 00:00:00,On Time,150,4
1448,1482,TCS,2025-03-30 00:00:00,2025-04-02 00:00:00,On Time,150,4
1449,1483,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-31 00:00:00,On Time,150,3
1450,1484,TCS,2025-03-29 00:00:00,2025-03-31 00:00:00,On Time,150,3
1451,1485,Daraz Express (DEX),2025-03-30 00:00:00,2025-03-31 00:00:00,On Time,150,5
1452,1486,Daraz Express (DEX),2025-03-31 00:00:00,2025-04-03 00:00:00,On Time,150,4
1453,1487,Daraz Express (DEX),2025-03-31 00:00:00,2025-04-01 00:00:00,On Time,150,4
1454,1488,TCS,2025-03-31 00:00:00,2025-04-01 00:00:00,On Time,150,5
1455,1489,TCS,2025-03-29 00:00:00,2025-04-02 00:00:00,On Time,150,5
1456,1490,Daraz Express (DEX),2025-03-31 00:00:00,2025-04-01 00:00:00,On Time,150,5
1457,1491,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-01 00:00:00,Returned to Sender,150,3
1458,1492,TCS,2025-03-29 00:00:00,2025-04-01 00:00:00,On Time,150,4
1459,1493,TCS,2025-03-29 00:00:00,2025-04-06 00:00:00,Delayed,250,1
1460,1494,Leopard Courier,2025-03-29 00:00:00,2025-03-31 00:00:00,On Time,150,5
1461,1495,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-02 00:00:00,On Time,150,4
1462,1496,Daraz Express (DEX),2025-03-31 00:00:00,2025-04-03 00:00:00,On Time,150,4
1463,1497,Daraz Express (DEX),2025-03-29 00:00:00,2025-03-30 00:00:00,On Time,150,4
1464,1498,Leopard Courier,2025-03-29 00:00:00,2025-03-31 00:00:00,On Time,150,5
1465,1499,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-02 00:00:00,On Time,150,4
1466,1500,Daraz Express (DEX),2025-03-30 00:00:00,2025-03-31 00:00:00,On Time,150,5
1467,1501,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-03 00:00:00,On Time,150,4
1468,1502,Daraz Express (DEX),2025-03-30 00:00:00,2025-03-31 00:00:00,On Time,150,4
1469,1503,Daraz Express (DEX),2025-03-31 00:00:00,2025-04-03 00:00:00,Returned to Sender,150,2
1470,1504,Leopard Courier,2025-03-30 00:00:00,2025-04-07 00:00:00,Returned to Sender,250,2
1471,1505,TCS,2025-04-01 00:00:00,2025-04-03 00:00:00,Returned to Sender,150,2
1472,1506,Leopard Courier,2025-03-31 00:00:00,2025-04-02 00:00:00,On Time,150,4
1473,1507,TCS,2025-04-01 00:00:00,2025-04-02 00:00:00,On Time,150,3
1474,1508,Leopard Courier,2025-03-31 00:00:00,2025-04-09 00:00:00,Delayed,250,2
1475,1509,TCS,2025-03-31 00:00:00,2025-04-04 00:00:00,On Time,150,4
1476,1510,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-03 00:00:00,On Time,150,4
1477,1511,Daraz Express (DEX),2025-03-30 00:00:00,2025-04-01 00:00:00,On Time,150,3
1478,1512,Daraz Express (DEX),2025-03-30 00:00:00,2025-03-31 00:00:00,On Time,150,4
1479,1514,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-02 00:00:00,On Time,150,5
1480,1515,Leopard Courier,2025-03-30 00:00:00,2025-04-04 00:00:00,Delayed,150,1
1481,1516,TCS,2025-03-30 00:00:00,2025-04-02 00:00:00,On Time,250,5
1482,1517,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-02 00:00:00,On Time,150,4
1483,1518,Leopard Courier,2025-04-01 00:00:00,2025-04-06 00:00:00,Delayed,150,3
1484,1519,Leopard Courier,2025-04-02 00:00:00,2025-04-06 00:00:00,On Time,150,4
1485,1520,TCS,2025-04-02 00:00:00,2025-04-03 00:00:00,On Time,150,4
1486,1521,TCS,2025-04-01 00:00:00,2025-04-04 00:00:00,On Time,150,5
1487,1522,TCS,2025-03-31 00:00:00,2025-04-01 00:00:00,On Time,150,5
1488,1523,Leopard Courier,2025-04-02 00:00:00,2025-04-07 00:00:00,Delayed,150,2
1489,1524,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-02 00:00:00,On Time,150,4
1490,1525,TCS,2025-04-01 00:00:00,2025-04-04 00:00:00,Returned to Sender,150,1
1491,1526,TCS,2025-04-02 00:00:00,2025-04-05 00:00:00,On Time,150,4
1492,1527,TCS,2025-03-31 00:00:00,2025-04-03 00:00:00,Returned to Sender,150,1
1493,1528,TCS,2025-04-02 00:00:00,2025-04-05 00:00:00,On Time,150,5
1494,1529,Daraz Express (DEX),2025-04-02 00:00:00,2025-04-03 00:00:00,On Time,150,4
1495,1530,Leopard Courier,2025-04-02 00:00:00,2025-04-04 00:00:00,On Time,150,4
1496,1531,Leopard Courier,2025-04-01 00:00:00,2025-04-06 00:00:00,Delayed,150,1
1497,1532,Leopard Courier,2025-04-03 00:00:00,2025-04-12 00:00:00,Delayed,250,1
1498,1533,Daraz Express (DEX),2025-04-03 00:00:00,2025-04-05 00:00:00,On Time,150,5
1499,1534,Daraz Express (DEX),2025-04-01 00:00:00,2025-04-02 00:00:00,Returned to Sender,150,1
1500,1535,Leopard Courier,2025-04-02 00:00:00,2025-04-07 00:00:00,On Time,250,5
1501,1536,TCS,2025-04-04 00:00:00,2025-04-05 00:00:00,On Time,150,5
1502,1537,TCS,2025-04-03 00:00:00,2025-04-04 00:00:00,Returned to Sender,150,1
1503,1538,TCS,2025-04-02 00:00:00,2025-04-05 00:00:00,On Time,150,3
1504,1540,Daraz Express (DEX),2025-04-05 00:00:00,2025-04-07 00:00:00,On Time,150,4
1505,1541,TCS,2025-04-05 00:00:00,2025-04-07 00:00:00,On Time,150,4
1506,1542,Daraz Express (DEX),2025-04-05 00:00:00,2025-04-07 00:00:00,On Time,150,4
1507,1543,Daraz Express (DEX),2025-04-04 00:00:00,2025-04-05 00:00:00,On Time,150,4
1508,1544,TCS,2025-04-05 00:00:00,2025-04-14 00:00:00,Delayed,250,2
1509,1545,Daraz Express (DEX),2025-04-04 00:00:00,2025-04-05 00:00:00,On Time,150,4
1510,1546,Daraz Express (DEX),2025-04-05 00:00:00,2025-04-08 00:00:00,On Time,150,4
1511,1547,Daraz Express (DEX),2025-04-04 00:00:00,2025-04-07 00:00:00,On Time,150,4
1512,1548,Daraz Express (DEX),2025-04-05 00:00:00,2025-04-07 00:00:00,On Time,150,4
1513,1549,Leopard Courier,2025-04-07 00:00:00,2025-04-09 00:00:00,Returned to Sender,150,2
1514,1550,TCS,2025-04-06 00:00:00,2025-04-08 00:00:00,On Time,150,4
1515,1551,Leopard Courier,2025-04-05 00:00:00,2025-04-10 00:00:00,On Time,250,4
1516,1552,Leopard Courier,2025-04-06 00:00:00,2025-04-10 00:00:00,On Time,150,4
1517,1553,Daraz Express (DEX),2025-04-06 00:00:00,2025-04-07 00:00:00,On Time,150,4
1518,1555,Daraz Express (DEX),2025-04-08 00:00:00,2025-04-09 00:00:00,On Time,150,5
1519,1556,Daraz Express (DEX),2025-04-07 00:00:00,2025-04-10 00:00:00,On Time,150,4
1520,1557,Daraz Express (DEX),2025-04-08 00:00:00,2025-04-11 00:00:00,On Time,150,5
1521,1558,TCS,2025-04-07 00:00:00,2025-04-09 00:00:00,On Time,150,4
1522,1559,TCS,2025-04-06 00:00:00,2025-04-07 00:00:00,On Time,150,4
1523,1560,TCS,2025-04-07 00:00:00,2025-04-08 00:00:00,On Time,150,5
1524,1561,TCS,2025-04-09 00:00:00,2025-04-13 00:00:00,Returned to Sender,150,1
1525,1562,TCS,2025-04-09 00:00:00,2025-04-11 00:00:00,On Time,150,5
1526,1563,Daraz Express (DEX),2025-04-08 00:00:00,2025-04-09 00:00:00,On Time,150,4
1527,1564,Leopard Courier,2025-04-10 00:00:00,2025-04-12 00:00:00,On Time,150,4
1528,1565,Daraz Express (DEX),2025-04-08 00:00:00,2025-04-10 00:00:00,Returned to Sender,150,1
1529,1566,TCS,2025-04-10 00:00:00,2025-04-14 00:00:00,On Time,150,4
1530,1567,Daraz Express (DEX),2025-04-09 00:00:00,2025-04-10 00:00:00,On Time,150,4
1531,1568,Daraz Express (DEX),2025-04-10 00:00:00,2025-04-12 00:00:00,On Time,150,5
1532,1569,TCS,2025-04-11 00:00:00,2025-04-17 00:00:00,On Time,250,4
1533,1570,TCS,2025-04-10 00:00:00,2025-04-11 00:00:00,On Time,150,3
1534,1571,Daraz Express (DEX),2025-04-11 00:00:00,2025-04-14 00:00:00,On Time,150,5
1535,1572,Leopard Courier,2025-04-09 00:00:00,2025-04-11 00:00:00,Returned to Sender,150,1
1536,1573,TCS,2025-04-12 00:00:00,2025-04-15 00:00:00,On Time,150,4
1537,1575,Daraz Express (DEX),2025-04-10 00:00:00,2025-04-11 00:00:00,On Time,150,4
1538,1576,Daraz Express (DEX),2025-04-11 00:00:00,2025-04-12 00:00:00,On Time,150,4
1539,1577,Leopard Courier,2025-04-12 00:00:00,2025-04-20 00:00:00,Delayed,250,2
1540,1578,Leopard Courier,2025-04-12 00:00:00,2025-04-15 00:00:00,On Time,150,4
1541,1579,Leopard Courier,2025-04-12 00:00:00,2025-04-17 00:00:00,Delayed,150,3
1542,1580,Daraz Express (DEX),2025-04-12 00:00:00,2025-04-14 00:00:00,On Time,150,5
1543,1581,TCS,2025-04-14 00:00:00,2025-04-18 00:00:00,On Time,150,5
1544,1582,TCS,2025-04-13 00:00:00,2025-04-17 00:00:00,On Time,150,4
1545,1583,Daraz Express (DEX),2025-04-13 00:00:00,2025-04-16 00:00:00,On Time,150,5
1546,1584,TCS,2025-04-15 00:00:00,2025-04-17 00:00:00,On Time,150,3
1547,1585,Daraz Express (DEX),2025-04-14 00:00:00,2025-04-15 00:00:00,On Time,150,4
1548,1586,Daraz Express (DEX),2025-04-13 00:00:00,2025-04-15 00:00:00,On Time,150,5
1549,1587,Leopard Courier,2025-04-15 00:00:00,2025-04-17 00:00:00,On Time,150,4
1550,1588,Daraz Express (DEX),2025-04-15 00:00:00,,On Time,150,5
1551,1589,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-18 00:00:00,On Time,150,5
1552,1590,Leopard Courier,2025-04-16 00:00:00,2025-04-21 00:00:00,Delayed,150,2
1553,1591,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-22 00:00:00,On Time,250,3
1554,1592,Daraz Express (DEX),2025-04-14 00:00:00,2025-04-15 00:00:00,On Time,150,5
1555,1593,Daraz Express (DEX),2025-04-14 00:00:00,2025-04-15 00:00:00,On Time,150,5
1556,1594,Daraz Express (DEX),2025-04-15 00:00:00,2025-04-16 00:00:00,On Time,150,4
1557,1595,TCS,2025-04-16 00:00:00,2025-04-18 00:00:00,On Time,150,3
1558,1596,Leopard Courier,2025-04-14 00:00:00,2025-04-19 00:00:00,Delayed,150,3
1559,1597,Leopard Courier,2025-04-15 00:00:00,2025-04-18 00:00:00,On Time,150,3
1560,1598,Daraz Express (DEX),2025-04-17 00:00:00,2025-04-20 00:00:00,On Time,150,5
1561,1599,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-18 00:00:00,On Time,150,4
1562,1600,TCS,2025-04-15 00:00:00,2025-04-19 00:00:00,On Time,150,5
1563,1602,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-17 00:00:00,On Time,150,5
1564,1603,Daraz Express (DEX),2025-04-15 00:00:00,2025-04-18 00:00:00,On Time,150,3
1565,1604,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-18 00:00:00,On Time,150,5
1566,1605,TCS,2025-04-16 00:00:00,2025-04-20 00:00:00,On Time,150,4
1567,1606,TCS,2025-04-18 00:00:00,2025-04-21 00:00:00,Returned to Sender,150,2
1568,1607,Daraz Express (DEX),2025-04-18 00:00:00,2025-04-20 00:00:00,On Time,150,4
1569,1608,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-19 00:00:00,On Time,150,3
1570,1609,Leopard Courier,2025-04-18 00:00:00,2025-04-24 00:00:00,On Time,250,4
1571,1610,Daraz Express (DEX),2025-04-16 00:00:00,2025-04-19 00:00:00,On Time,150,4
1572,1611,Daraz Express (DEX),2025-04-18 00:00:00,2025-04-19 00:00:00,On Time,150,4
1573,1612,Daraz Express (DEX),2025-04-19 00:00:00,2025-04-20 00:00:00,On Time,150,4
1574,1613,TCS,2025-04-19 00:00:00,2025-04-21 00:00:00,Returned to Sender,150,1
1575,1614,Leopard Courier,2025-04-17 00:00:00,2025-04-25 00:00:00,Delayed,250,1
1576,1615,TCS,2025-04-18 00:00:00,2025-04-21 00:00:00,On Time,150,4
1577,1616,Daraz Express (DEX),2025-04-18 00:00:00,2025-04-20 00:00:00,Returned to Sender,150,1
1578,1617,Daraz Express (DEX),2025-04-20 00:00:00,2025-04-21 00:00:00,Returned to Sender,150,1
1579,1618,TCS,2025-04-18 00:00:00,2025-04-21 00:00:00,On Time,150,4
1580,1619,Daraz Express (DEX),2025-04-19 00:00:00,2025-04-21 00:00:00,On Time,150,4
1581,1620,Daraz Express (DEX),2025-04-19 00:00:00,2025-04-22 00:00:00,On Time,150,5
1582,1621,Daraz Express (DEX),2025-04-19 00:00:00,2025-04-20 00:00:00,On Time,150,4
1583,1622,Daraz Express (DEX),2025-04-20 00:00:00,2025-04-23 00:00:00,Returned to Sender,150,2
1584,1623,Daraz Express (DEX),2025-04-21 00:00:00,2025-04-23 00:00:00,Returned to Sender,150,1
1585,1624,Daraz Express (DEX),2025-04-21 00:00:00,2025-04-24 00:00:00,On Time,150,4
1586,1625,TCS,2025-04-20 00:00:00,2025-04-23 00:00:00,On Time,150,3
1587,1626,Daraz Express (DEX),2025-04-21 00:00:00,2025-04-22 00:00:00,On Time,150,4
1588,1627,TCS,2025-04-21 00:00:00,2025-04-23 00:00:00,On Time,150,4
1589,1628,Leopard Courier,2025-04-21 00:00:00,2025-04-26 00:00:00,Delayed,150,4
1590,1629,TCS,2025-04-22 00:00:00,2025-04-26 00:00:00,On Time,150,4
1591,1630,Daraz Express (DEX),2025-04-21 00:00:00,2025-04-25 00:00:00,On Time,250,4
1592,1631,Daraz Express (DEX),2025-04-23 00:00:00,2025-04-24 00:00:00,On Time,150,4
1593,1632,TCS,2025-04-23 00:00:00,2025-05-01 00:00:00,Delayed,250,1
1594,1633,TCS,2025-04-23 00:00:00,2025-04-27 00:00:00,On Time,150,4
1595,1634,Daraz Express (DEX),2025-04-23 00:00:00,2025-04-25 00:00:00,On Time,150,5
1596,1635,Daraz Express (DEX),2025-04-23 00:00:00,2025-04-24 00:00:00,On Time,150,5
1597,1636,TCS,2025-04-24 00:00:00,2025-04-25 00:00:00,On Time,150,5
1598,1637,Daraz Express (DEX),2025-04-24 00:00:00,2025-04-26 00:00:00,On Time,150,4
1599,1638,TCS,2025-04-24 00:00:00,2025-04-26 00:00:00,On Time,150,3
1600,1639,Leopard Courier,2025-04-22 00:00:00,2025-04-25 00:00:00,On Time,150,5
1601,1640,Daraz Express (DEX),2025-04-23 00:00:00,2025-04-26 00:00:00,On Time,150,3
1602,1641,Daraz Express (DEX),2025-04-22 00:00:00,2025-04-25 00:00:00,Returned to Sender,150,1
1603,1642,Daraz Express (DEX),2025-04-25 00:00:00,2025-04-27 00:00:00,On Time,150,4
1604,1643,Leopard Courier,2025-04-23 00:00:00,2025-04-28 00:00:00,Returned to Sender,150,1
1605,1644,Daraz Express (DEX),2025-04-25 00:00:00,2025-04-26 00:00:00,On Time,150,4
1606,1645,Leopard Courier,2025-04-23 00:00:00,2025-04-25 00:00:00,On Time,150,4
1607,1646,Daraz Express (DEX),2025-04-24 00:00:00,2025-04-27 00:00:00,On Time,150,5
1608,1647,Daraz Express (DEX),2025-04-25 00:00:00,2025-04-26 00:00:00,On Time,150,5
1609,1648,Leopard Courier,2025-04-25 00:00:00,2025-04-28 00:00:00,On Time,150,5
1610,1649,TCS,2025-04-25 00:00:00,2025-04-28 00:00:00,On Time,150,4
1611,1650,TCS,2025-04-24 00:00:00,2025-04-25 00:00:00,On Time,150,4
1612,1651,TCS,2025-04-24 00:00:00,2025-04-28 00:00:00,On Time,150,5
1613,1652,Daraz Express (DEX),2025-04-25 00:00:00,2025-04-28 00:00:00,On Time,150,4
1614,1653,Daraz Express (DEX),2025-04-26 00:00:00,,On Time,150,4
1615,1654,Daraz Express (DEX),2025-04-27 00:00:00,2025-04-28 00:00:00,On Time,150,4
1616,1655,Daraz Express (DEX),2025-04-26 00:00:00,2025-04-27 00:00:00,On Time,150,4
1617,1656,Daraz Express (DEX),2025-04-27 00:00:00,2025-04-29 00:00:00,On Time,150,4
1618,1658,Leopard Courier,2025-04-27 00:00:00,2025-04-29 00:00:00,Returned to Sender,150,3
1619,1659,Leopard Courier,2025-04-27 00:00:00,2025-05-05 00:00:00,Returned to Sender,250,1
1620,1660,TCS,2025-04-27 00:00:00,2025-05-02 00:00:00,On Time,250,4
1621,1661,Leopard Courier,2025-04-27 00:00:00,2025-04-29 00:00:00,On Time,150,4
1622,1662,Daraz Express (DEX),2025-04-28 00:00:00,2025-05-01 00:00:00,On Time,150,3
1623,1663,TCS,2025-04-26 00:00:00,2025-05-02 00:00:00,On Time,250,5
1624,1664,TCS,2025-04-27 00:00:00,2025-05-01 00:00:00,Returned to Sender,250,2
1625,1665,TCS,2025-04-28 00:00:00,2025-05-01 00:00:00,On Time,150,5
1626,1666,Daraz Express (DEX),2025-04-28 00:00:00,,On Time,150,4
1627,1667,Daraz Express (DEX),2025-04-26 00:00:00,2025-04-28 00:00:00,Returned to Sender,150,1
1628,1668,Daraz Express (DEX),2025-04-26 00:00:00,2025-04-28 00:00:00,On Time,150,4
1629,1669,Daraz Express (DEX),2025-04-29 00:00:00,2025-05-01 00:00:00,On Time,150,5
1630,1670,TCS,2025-04-27 00:00:00,2025-04-28 00:00:00,On Time,150,4
1631,1672,Daraz Express (DEX),2025-04-29 00:00:00,2025-04-30 00:00:00,On Time,150,4
1632,1673,Daraz Express (DEX),2025-04-29 00:00:00,2025-05-02 00:00:00,On Time,150,5
1633,1674,Daraz Express (DEX),2025-04-28 00:00:00,2025-04-30 00:00:00,On Time,150,4
1634,1675,Daraz Express (DEX),2025-04-30 00:00:00,2025-05-01 00:00:00,On Time,150,4
1635,1676,Leopard Courier,2025-04-30 00:00:00,2025-05-03 00:00:00,On Time,150,5
